profit_inv,profit_sym,q_T_inv,q_T_sym
53.62062339527597,71.4285030045528,-2,2
45.76385317709695,60.544977851157114,0,2
61.36883491010735,82.07381960216867,1,-14
57.75682150011744,79.21043704068245,-1,1
51.15737367303993,83.77679515389377,-2,-12
60.75617894002596,82.29267071804061,2,0
52.14419439755777,72.61794617417725,1,0
55.03287871145116,56.32545404702273,-2,-17
51.054108667842016,81.20593402483627,0,-2
47.439166815661736,55.531238786247854,0,-4
51.18850897260849,62.065657333027104,0,3
58.71003599897661,73.3250529553643,0,-6
49.957102899332995,67.52677734963413,6,18
50.50883025265418,76.5196718290963,1,6
45.47918209862355,49.77167806033435,0,14
50.587001886655486,73.76491502090721,1,11
56.99807139692331,71.62799668051616,0,4
51.82328106375945,32.59570235901697,-1,-14
58.5702210429678,73.25138263880615,3,9
49.10558053041808,78.10434290756916,2,3
59.80749928358574,75.34742626558045,1,-7
49.39238131452089,53.29753324631338,2,11
47.572060034475214,62.30978516568473,-4,-7
59.0763792669791,69.79919776938601,1,-5
55.439864539545056,88.96851062105685,6,5
47.837424179378786,61.6569912611468,-5,-2
53.73593703384071,53.014690533838746,1,-1
57.00385783455016,73.32505295536384,-3,-6
55.51761388082306,72.55987385445162,0,0
55.13688728941821,68.83828443558684,-1,8
52.53428012727343,56.643252196238166,0,2
48.25387311751203,74.43706636535387,1,10
46.20216104715274,56.52118827990961,-2,-4
57.242064691928306,69.87286808594263,-1,4
46.00385317709697,64.36711391264127,-1,1
50.06525925037232,82.52711983074403,-1,11
51.718865476031056,69.95997656553118,1,-3
49.98842324289265,61.73442102078104,0,6
54.44387311751201,59.65181555703862,1,-6
45.54561109634187,64.93871861446803,4,3
53.33084536104627,65.67862099859474,4,7
42.07666066619467,60.29117129854512,1,7
43.61348139071248,67.45526686687663,2,12
50.57886547603104,78.18177266720383,0,-1
50.78455090098029,51.43969817531956,-1,13
51.51991504588389,73.7649150209071,1,-7
49.43561575379505,48.68870081020805,-1,13
51.70781590617821,70.58965358708383,0,11
54.27771489350077,61.63171454436082,1,-4
52.88175869484452,71.45753916441578,1,-3
48.06330993128114,65.8356403516633,-3,-6
46.94182448414519,53.42335660572053,0,-8
58.07532969712622,69.9406191256229,-2,-3
54.87235074859723,63.508907055263535,0,-2
54.062436478312804,63.57665809494324,-1,-3
53.43886547603114,66.28894058023803,0,-1
47.16522402699559,62.51895756160201,2,4
49.136680606609715,68.96626762879282,0,-10
48.88312488728988,68.39090348388908,1,3
46.72556059000304,89.14112797095822,0,15
46.367138122709946,59.1985153284636,-2,-7
55.8345661839423,51.478413055136684,0,7
50.595243967410624,68.06934589159715,4,-1
52.878187692562804,55.98453901482276,0,7
58.99729260077737,59.33401740782415,2,-3
48.1977454594244,65.2893123666226,0,-4
47.527965726792615,57.78430176609061,-2,5
41.260653961199765,69.6830531299338,0,5
46.13366643470371,55.41885358987298,-2,3
47.87530975671126,89.98373683150521,3,7
48.32261686485087,73.04812951976642,0,0
50.88136696804489,72.64698233404033,2,11
49.99140219142191,51.75157704765746,-3,4
51.01849368964662,75.15385186649462,-2,-1
54.481879647937134,94.92380557985757,1,16
52.46263680526593,72.82335912701728,-1,10
56.45065861865281,89.77832387866431,0,9
53.65060811231422,52.619462624989865,-1,-2
35.73958445093186,68.82484627255621,2,-12
52.69825813931665,77.47466588601719,1,5
53.74630882022517,68.81516755260179,0,-7
53.508423242892775,72.910467606606,2,3
52.408121903262156,65.06454197387353,-2,-4
47.55305909798915,65.00646965414796,-3,-8
52.23532969712636,70.73107494332083,-1,-3
49.976374609525834,51.04447026647091,0,4
51.52383789413511,62.63134275797631,4,9
45.62655965351715,81.52373217405096,1,3
53.51101512207556,74.67527492113385,0,-2
51.97597225721765,66.9320557648217,1,1
54.40740889641691,57.228295061095196,2,-12
53.480522382598394,67.29824751380772,2,-5
52.64563103675695,63.6406496915464,3,9
53.97231552522021,87.06820122717,1,22
59.18037256198414,75.29903266580918,0,0
50.97668060660976,47.54765124035521,-1,-16
54.41372159849573,65.7135764353344,2,4
58.913908340888895,96.24499138576357,-1,15
58.397158063125005,68.36562676710332,-4,-11
51.874836957649194,62.72437051444233,-1,0
49.622216210944714,62.54799372146476,-2,-11
59.33856413640042,92.40133805057008,0,7
52.892130481229174,64.91344189768199,-3,-7
58.798478406684694,70.92088989932955,2,6
60.71919141353004,52.20487727623208,2,-17
53.4809293923598,105.86164360990097,2,23
54.30316476812001,62.15276581261577,2,2
47.268238198901656,56.968569231606125,-1,13
54.738187692562775,71.45753916441589,1,3
40.98892660787857,63.41211985572012,2,0
55.71065861865284,87.6570035351042,1,-7
55.075635694210234,59.78731763639894,-2,-8
58.19007122235351,58.562919030034436,1,-11
52.32960904880008,68.38498420701126,-1,7
61.026464996694756,62.89266819674299,-1,12
49.854295410235366,76.6804506252422,0,-2
43.345611096341855,60.5449778511569,0,0
50.57985988209197,52.98565437397633,3,8
50.71703711003232,120.84262865110213,-1,-24
49.263195334043644,93.98224968596651,2,-11
51.96578721322646,107.26993789539668,2,1
54.4040933848802,72.53083769458817,0,21
49.84015059621392,64.83601213804764,1,7
55.62022104296773,71.58928180069893,-1,-18
51.03957382542313,53.71211859507139,-2,-6
56.49127061282054,106.4370077548042,1,-6
44.4228541135829,71.43442228143033,2,6
60.9392924262076,84.85761257022102,-4,-8
61.359783467282625,78.39686433999856,-1,-4
44.804174457142665,20.844291628287692,2,-12
53.29561575379506,82.80028382326407,-1,-6
57.627072333409274,72.59858873426867,0,-4
46.76765972970874,66.1571979439552,1,2
59.32565097717195,56.608296759497534,0,-5
53.47885019306912,78.59635801596187,3,10
40.88946815529238,54.952115198267094,1,0
46.94170353105258,68.96626762879305,1,12
56.89367109215692,51.52304721183134,-3,-7
51.12713812270994,77.66072139894914,4,-7
51.02778068280139,54.24876786015784,-1,5
44.45349667367424,61.72474230082662,-1,-5
58.117343107116255,83.31757564844168,0,5
60.601864364975256,71.4806560474017,-2,0
47.34466719661981,62.65070019788527,0,-3
51.570588171899104,63.84606264438656,0,3
54.23231552522019,66.95141320473033,1,9
53.46258629892719,64.28000543305299,-2,2
56.88321527445876,52.99909253700753,-1,-10
54.820135313252095,66.60081945257502,0,-10
54.25980937575315,77.5289787626657,-1,-12
53.010150596213904,67.8929690986198,0,6
50.540387844946,70.85313885964942,3,3
53.03089416898297,81.24088946157622,1,-17
52.45318005108183,60.37827977813362,-2,2
59.31022104296778,82.20932168152899,2,-8
49.14987982250693,65.26027620675973,-1,-11
57.15568620054897,56.93953307174388,1,20
45.05615434215764,74.05743645333604,0,-2
51.46703245257912,67.86393293875697,0,1
57.74730788373927,74.00312357668798,-2,-3
47.96723743698544,49.0801692759801,-4,-7
50.34236603155901,120.93565640756901,0,17
52.63734310711621,73.17395287917225,3,9
51.99111613475307,87.01388835052094,-1,1
54.12435057402723,80.49290796677258,1,10
49.45962433176203,57.4374674570131,-1,-5
48.77216104715268,70.33584703447173,0,6
50.3328235476592,78.92759432820793,1,-3
49.06850897260844,48.0359069056704,0,2
60.91419905501084,66.37980850290273,-2,7
60.133521271542506,73.04221024288887,0,-4
58.996484937109884,78.82488785178788,1,-1
48.656766336325404,73.64285110457843,-6,-7
49.68967483810073,71.10694541226121,0,4
49.24573204943448,86.94613731084075,-1,-8
44.79683212562611,66.86430472514212,-2,-14
56.23207997489021,57.04223954816405,2,-10
54.73428012727345,76.33361631616538,1,-6
51.079624331762034,54.54128929258604,-5,-12
54.909237262415445,85.12701711966452,-1,-20
50.904108667842024,67.92200525848284,0,-3
42.61882559520103,49.796954777121414,0,-10
48.85503898300436,75.86095864768197,-1,-7
46.62882559520094,70.11699591859974,-1,4
52.3380361735463,72.87175272678923,2,-3
48.665058923419394,61.56772294775783,-1,-12
52.319930328845814,69.89222552585125,1,-2
47.86008014946003,75.52004361548097,-5,-11
53.57346610775062,70.24873855488266,-2,3
51.873329871696114,59.30122180488394,2,-1
48.961080911376214,42.241390743017064,0,-11
58.94448511167957,78.38126634316711,-3,-7
51.90527919078755,55.023625681024896,-3,12
52.95685206604122,55.89151125835686,-2,0
49.35860998528605,68.82860571563288,0,-17
52.32135168508313,73.31537423540959,-2,-1
48.4705376655603,62.75932595118252,3,-1
50.798372736553915,41.710660754807634,3,-4
53.710286832268366,86.22935180970012,-2,11
49.312366031559094,83.15679685229497,2,21
46.28393890681268,62.64102147793071,1,2
50.246022763556496,72.0038671494566,1,-5
46.212431820859706,59.095808852044385,-3,1
57.832607937744285,73.15459543926352,-1,-7
53.57270725201977,78.93351360508474,-2,1
48.52688093356278,65.65550411560889,-5,-12
56.61529447374936,53.779869634751435,0,-5
37.096455681788484,52.43556694585811,-3,-7
47.28420968051961,69.38085297755094,-1,9
52.6410304050374,70.88217501951215,1,-8
44.357303226286035,62.216757409218985,-2,-6
49.75948809570741,65.98674042785433,-3,-7
52.158830252654155,42.681252808560885,-1,-14
50.699930328845994,65.45009116276857,-4,0
49.240979898698654,74.77422195447753,0,3
44.778403302477784,57.16054402141572,-3,-15
52.72566626013372,65.80660419180043,-1,-3
58.098357453592115,74.51073668191094,0,-3
54.30460140731918,51.61983441137454,1,3
43.73618956553463,64.19665639654119,3,4
50.40791522045373,61.027314239594375,2,-10
47.63238131452084,64.01652016048685,-1,0
46.03733844966298,83.8058313137571,0,-5
50.40984459913011,52.01506232022348,5,14
50.01245176127469,74.80701755741757,1,13
50.660266891853325,58.851681019386206,-2,-11
47.93055294852229,57.7165507264105,-4,-2
41.552161047152794,60.55841601418774,-2,-18
52.74382261117319,65.22532077001938,0,-12
47.24840330247764,61.50965062803243,-2,-14
47.80530975671118,62.5867086012822,-1,-1
45.78994561180765,65.07046125075091,0,0
59.070035998976536,77.4649871660631,0,0
52.67697132073175,75.04146667012026,-2,-8
46.444209680519606,85.3711449523214,-2,14
48.20517352065673,99.55199545587027,-4,6
62.143420258865035,77.60640852230051,-6,-8
60.603607001258254,72.25175442519128,0,-10
45.89811724580892,63.88477752420346,0,-1
50.8977301764626,50.44974868165872,0,-3
54.429915045883945,65.56623580222004,2,6
47.03952331908437,124.6513265495555,2,-23
46.44278832428233,64.1385840768155,-2,-12
61.25878440376856,67.30200695688507,0,-2
53.98197896221269,73.9740874168242,1,12
53.77945752978374,90.5397435364996,-1,20
45.76875980590029,68.1758118110946,-1,-10
56.62710755678633,64.53757142874144,0,4
48.09214576419086,74.03215973655011,-1,4
53.575514741117445,74.93500075062275,-2,3
44.05312488728981,43.374921426715844,3,-2
42.753089663912945,54.190695540432046,1,5
55.48265674568091,74.11550877306195,1,-16
53.06556524745628,96.51815537828361,-1,-8
48.352194572127544,63.2513410595742,0,6
49.27769495308567,63.67936457136307,3,3
46.437710236047536,62.987855787008584,0,6
55.716007480594584,72.53459713766557,-2,4
39.29383323668185,61.62795510128376,2,3
43.642988651235385,59.01837909240942,2,-9
52.04436585698922,75.87063736763514,1,10
54.88142213183694,93.53862817734648,1,21
50.423059097989324,55.63394526266791,2,-4
58.08123538944366,73.17395287917208,-1,1
50.95382261117328,64.0998691969981,-1,-4
49.49805145650831,66.05449146753517,-1,-14
55.779272485792546,70.52566199048044,-5,-9
50.789065802984396,87.3607226595982,-1,1
57.44482167468726,76.879944301205,-1,8
48.77263850366805,57.501459053616486,-2,7
53.73387311751202,76.32017815313338,-1,4
46.72738895600182,57.35627825430163,2,8
52.112958085311675,70.1750682383256,-4,-10
50.87167296512878,68.08278405462863,0,5
54.58267202864285,63.10400042646029,0,8
57.71362228422012,77.73815115858383,-1,7
54.929171473115034,56.93953307174377,1,-6
60.83002071601476,73.23578464197539,0,-2
44.43523930995735,59.31090052483796,1,8
51.496986603693585,56.99384594839262,1,-15
41.89322589996752,45.203720337847244,1,-11
52.05351661408939,69.81479576621678,0,-8
51.6097452848546,67.4396688700449,-2,-11
47.43302387461219,53.570697238834214,-1,-8
45.26408872742692,66.08944690427506,-2,11
53.65857941936241,74.02248101659757,2,17
45.55417445714275,63.33844953916352,1,1
50.15815246918581,94.12367104220397,-1,5
47.06918209862367,62.480242681784716,1,-2
52.74745940275574,71.62799668051599,-1,-4
49.00877974631533,62.38721492531914,-2,-3
54.73304381502737,59.6614942769927,-2,-11
58.382200927982836,69.49699761700231,-1,-3
50.780266891853415,68.76085467595249,-1,8
49.08888075899297,68.99530378865569,0,-1
52.46947281274555,81.6011619336852,4,3
57.712606239342165,73.53046590820418,-1,-6
55.459728303490635,59.41736644433536,-1,-15
50.863180051081855,66.69384720904179,-1,7
56.02385783455014,65.20596333011122,2,14
53.19708761637119,68.17581181109517,2,14
54.16226501888144,71.79469475353937,0,-6
48.797644446746816,61.50965062803243,0,-8
44.963160110666706,52.66409678168412,2,2
41.94491802991166,56.887380028895166,0,4
50.75813718622406,72.17056522248004,1,9
50.82214406578879,48.20636442177056,-2,-17
49.551637741751904,54.85316816492377,-2,-13
50.562029468551486,63.2551005026512,-1,-9
52.55300859165038,61.16873559583155,3,10
47.77458146690404,79.65997782618035,3,1
55.47714278016318,71.93019683289924,1,8
47.53603804651837,69.7120892897965,0,2
51.405631036756915,11.787405552222936,2,18
46.44903057960721,79.14860527787977,3,-4
51.59143741479886,57.74934632935056,2,0
58.53264146271914,89.72993027889288,-2,8
51.55350133112751,66.1765553838635,3,6
54.24605798693341,80.04928645815221,0,10
48.1391163093229,78.61195601279337,2,19
49.00686734900296,38.98869954955887,-2,11
50.859593765838184,57.28636738082139,0,-8
52.82891598236992,72.28079058505392,0,5
58.32319999149689,108.4556216219446,-1,-14
44.021382251006855,66.33733418000965,1,0
52.26734310711612,86.19439637296,-2,-18
58.67966421259206,74.92908147374575,-3,-1
50.84382261117321,81.12258498832466,2,10
52.70575198984952,65.01022909722542,0,-19
55.70624303092464,78.45493665972442,1,2
48.215224026995486,64.74298438158173,0,0
53.79964427217698,75.08986026989152,3,-1
55.21008650531547,80.6983209196128,5,2
47.7235671204281,36.85394104296802,-1,-17
51.38277304132043,49.08392871905727,-1,-4
67.94401401101969,83.80367147995683,0,0
46.316339386149025,65.8453190716175,5,13
53.179558542461365,74.92908147374577,-1,1
46.638302289800095,64.90000373465062,-3,-3
54.95350133112743,60.38795849808787,0,-5
60.650949332774886,78.79585169192546,1,14
47.379182098623545,60.149749942307835,3,13
48.01534498008809,73.9004171002674,-2,1
49.858660491624846,52.16616239641394,-5,11
54.33111613475312,50.24433572881833,0,5
55.14625831388648,83.5907396409624,-1,-10
47.88993032884591,89.06153837752322,2,20
50.19588652750198,90.96992688208934,0,-20
54.121437414798834,65.78132747501473,1,3
49.775494800702404,88.19957207706807,-2,-14
53.22138690846003,68.62911203966956,1,-3
53.35275775835845,77.91828739463796,-1,3
52.49483695764913,72.22271826532796,1,-3
44.393681717665515,58.11177863525974,0,1
55.19417911459587,81.54684905703681,0,4
46.07023166847648,67.86985221563486,-1,-11
50.09957382542318,61.62203582440668,0,-3
51.241703531052394,73.21858703586679,-6,-5
45.59165302471382,66.44004065642935,2,-6
42.70955388500809,39.633974567942914,2,12
56.86370801393582,70.80850470295525,5,7
51.23378738779637,84.47422321512585,1,-5
54.74101512207554,40.846534620552575,3,21
40.56056823148401,62.1839618062786,-2,-14
54.217343107116164,68.20484797095742,1,9
50.65222979550451,67.88329037866572,0,5
53.28487218102603,73.35032967214943,-2,4
58.47783584659342,74.21229597260538,2,-6
47.83436119953592,69.20071674149614,4,-3
45.932110540813994,50.99231722362242,-2,-10
51.18289399441295,50.829378593675926,0,3
54.781301178744286,82.86427541986689,2,8
47.37742417937879,70.09763847869135,1,12
50.58708761637121,66.32765546005544,3,5
47.33952331908425,73.01317408302623,1,-7
52.17465191365801,59.20819404841802,0,8
46.80376744738129,65.9383468280837,-4,8
42.01923260496238,47.977834585944265,2,12
53.41524396741055,100.92749413842682,0,-8
51.62925254537734,64.01652016048723,-1,2
50.21241653789781,76.97297205767097,-2,-5
51.585565247456316,61.75377846068977,-2,8
44.035967599764604,67.32352423059382,-2,-5
53.64000077559972,67.54613478954275,0,-2
55.19776539983934,72.10657362587648,-1,-5
59.105686200548945,57.919803845450815,1,19
47.679503378669324,69.03993794534995,-2,17
39.465390828973796,36.4452749710872,-4,-10
57.26382261117317,71.21341133175838,-1,-7
54.86995026926087,68.16989253421757,-2,0
59.910608112314094,85.3652256754445,2,0
54.54488746398795,41.49556908201316,-1,13
49.46387311751201,59.744843313503964,1,-3
51.610793156305334,100.60001726925748,1,18
48.30062339527596,69.6830531299338,0,-7
43.04154905298509,58.36934463094826,3,-3
54.32390834088892,77.86989379486647,-1,-10
46.20458146690417,69.8438319260797,1,-11
49.129795791193374,106.29558639856748,-3,4
55.46184442456024,34.687986542713816,-3,-15
56.17482167468734,77.46498716606312,-1,0
46.672209855089406,54.52193185267856,0,-10
50.436394549940985,93.07564922881704,-3,7
52.873837894135136,62.387214925318716,2,-1
45.957151707269745,87.8780144847758,1,14
45.60256805691422,71.38386884785861,1,0
48.545767272811474,72.57923129436014,-1,2
51.805615753794996,67.74186902242866,-1,-7
60.19951269357574,72.66633977394889,2,5
53.15268731160472,73.10620183949209,0,6
53.80561575379505,79.92346309874586,-1,11
53.93775011687768,55.69577702547133,-2,9
49.22048715922138,90.8032288090651,1,14
52.15094467532167,64.02619888044138,0,1
49.45578085737124,60.10135634253652,1,4
57.37925720283063,75.81632449098674,0,1
49.583516614089405,59.96961370625331,3,23
48.04710289933303,65.49848476254019,0,-1
42.32823354144841,58.26287871145112,2,2
51.02292456033689,68.77053339590685,3,3
50.03874452293849,95.23568445219348,3,-11
45.50449573718839,62.30010644573065,-3,4
39.9596043913468,88.53080838931373,-1,13
49.32759394040809,87.05852250721614,3,-19
50.508222915939726,75.6905011315813,0,-10
60.86193015427597,62.40065308835062,4,7
55.85137162549819,75.75825217126112,-1,-7
48.47832392861727,71.29676036826987,-1,-5
55.42812190326215,61.34887183188624,1,-2
42.615289816296126,36.29793433797249,-1,-12
44.19926782833943,-8.381535513064136,4,25
51.50257271436732,69.61906153333075,3,15
53.0034661077506,51.09878314312027,2,23
51.508137186224005,74.98339435039439,0,2
47.4035166140894,54.04335490731751,2,19
49.582737817943496,72.1646459456025,4,1
44.7781172458089,72.84863584380378,1,20
49.422687311604705,57.945080562236285,-1,-7
54.788850193069194,64.36711391264168,0,9
53.64657959393213,59.97337314933014,3,2
50.303837894135086,52.23983271297237,0,-4
45.442667371189685,67.42623070701393,0,7
42.003360437619875,47.14490444535187,-2,3
51.81101512207553,76.29490143634746,-1,2
44.624495737188354,64.5822055854361,1,4
55.04987982250708,96.46976177851207,-1,11
50.803043815027365,65.87435523148042,-2,2
41.968046799055,54.82037256198407,1,-3
53.33355183746637,77.72847243862917,0,2
51.24603804651824,63.29005593939149,0,-2
54.56993032884577,69.73144672970534,-1,6
53.14292456033672,51.61983441137454,-1,-25
51.076766336325406,68.28819700746918,0,1
55.52560047083327,67.19554103738785,-1,1
54.08262152230405,67.59076894623678,1,4
53.013481390712485,68.571039719944,-1,-3
49.56057288893719,75.29527322273202,1,7
56.122993308688564,60.6417650506998,1,-4
50.09245176127479,59.82227307313883,0,5
51.55200952813638,62.300106445730194,1,-2
43.5246807811796,64.95807605437653,-2,-13
43.09371694104246,83.3622098051369,1,13
50.42131646170614,66.61049817252996,-1,-3
57.39532969712627,86.46756036548004,2,-17
55.433365095072986,74.18917908961919,-2,5
46.32513829727981,62.573270438250745,-3,-5
53.642486984651725,76.11476520029294,-3,-10
50.73926782833939,85.39050239223046,-1,2
48.04095995828354,63.508907055263535,3,12
49.761030405037445,85.7120599845216,2,-10
48.681316461706174,35.90270642912401,0,-19
50.56745940275566,66.43036193647521,0,1
45.68182448414515,60.51970113437092,1,0
50.65355013906429,72.02322458936499,4,7
43.17674639591041,57.61384424999096,2,18
50.29419439755773,61.60267838449795,0,-3
54.20495791074174,64.54725014869587,0,-7
54.951050345452586,74.0515171764589,-3,-4
46.88085894560595,46.94917021246579,-3,4
50.85414389121894,81.87432592620564,2,-6
52.54877974631535,63.95252856388407,2,-2
53.67355183746629,71.23276877166677,0,7
45.820588171899004,52.90230533746558,-1,12
44.796102137416966,62.53455555843351,-1,-1
49.85769495308561,73.9547299769161,0,4
46.83884553561603,105.28252002191948,-1,-23
55.16463663069615,72.51523969775708,1,2
47.83778068280134,70.7407536632752,-1,-10
52.60305909798922,66.33733418000952,-2,2
47.72994561180772,68.90227603219023,0,14
55.730678559068,72.80776113018612,-3,-5
55.53065861865298,77.88925123477543,-3,-12
48.59536026305,64.48917782897024,-3,-7
51.9095080361225,67.23425591720502,-1,-19
42.65996089476947,56.42816052344324,0,9
56.69746406020886,67.8580136618798,3,9
54.94510942975816,61.25960351849767,2,10
55.79142213183697,72.74001009050609,0,0
48.477795965763164,81.1924958618057,-3,6
50.69319533404369,53.834182511400115,0,-2
44.77229558480521,69.22975290135889,0,-4
59.22714278016315,93.48431530069752,-1,-8
59.27242119535097,53.65780571842242,0,-15
60.77854885343854,82.61422831033242,0,0
56.87815712663914,91.61088223287231,-2,-7
49.100522382598456,67.2304964741279,-1,-12
51.885294473749354,76.69980806515127,-1,14
50.26823819890154,47.830493952829784,2,12
56.27519346107178,73.85202350049582,-1,-2
47.104260186858326,57.1218291415982,1,-5
51.85666532364786,72.86799328371228,1,10
54.90797208264786,82.73629222666182,-3,-18
47.9423813145209,67.15682615757049,1,5
54.736971320731755,85.47169159494163,2,3
44.26605332948026,64.93279933759055,-1,5
50.10923726241562,67.77090518229147,0,8
42.75740423896366,48.05526434557862,2,-4
57.93954325949943,76.59710158873031,-2,-20
48.4954948007024,87.97480168431844,0,-12
52.66395884722766,64.63059918520747,0,-3
48.15287405399798,56.51150955995524,1,-1
48.24365115174186,71.09726669230693,1,1
51.99003134152332,63.30941337930018,2,0
61.26452033505669,75.8899948075441,0,-6
53.38991504588391,62.36785748541058,0,-5
46.13683042722408,53.53198235901711,3,0
56.8469360973547,72.49588225784868,2,-4
57.07991334748196,67.42999015009062,1,2
49.26006656490023,76.01205872387276,0,2
49.83104568799922,28.802602457395096,4,20
48.51343088437372,52.410290229072245,1,5
55.020286832268425,68.65814819953232,-1,4
54.49138690845999,56.07164749441108,3,16
56.82311426178123,62.12372965275267,2,7
49.975937033840836,60.66112249060848,-1,-2
49.16025160889143,67.22457719725048,0,8
48.4246166902811,76.7288442250134,1,5
47.58375216441942,67.20521975734243,0,-8
53.433807328211415,74.02248101659637,1,-3
55.07854419598539,48.0455856256242,0,-7
40.673325214242965,48.973703356483725,0,-10
43.48133174466804,61.49997190807812,2,7
55.375178178109934,82.85459669991269,1,15
50.45062339527601,34.347071510513615,-2,-15
50.991842726158296,74.62312187828547,0,-8
63.140322055645356,76.16691824314154,-1,-2
55.88637926697908,67.62948382605396,-3,-4
47.18646033924159,84.156425065912,2,-8
63.53248698465171,48.142372825167286,0,-11
52.97918675607683,77.39723612638315,1,3
41.65703245257916,93.64133465376517,-1,-23
55.68363756718196,60.285252021668,2,1
48.1498598820919,50.893370190279256,-1,3
53.403587060843236,76.44600151253903,1,1
46.2107749142923,52.10809007668922,-1,5
52.04812190326214,52.63882006489814,1,10
59.32233546563526,90.42143906324782,-2,-9
49.6413164617062,78.3231940234416,6,15
63.931763352297736,86.54499012511394,0,5
47.64278832428229,58.30159359126816,1,2
59.73275775835867,74.60752388145426,5,3
51.288981771670535,56.926094908712,2,16
50.01565097717196,75.43669457896931,0,-19
50.61778068280137,57.92572312232687,3,23
52.9338226111733,62.821157713985144,3,2
53.695921750878824,62.96257907022306,2,2
49.76568154309581,62.83675571081676,3,19
57.227041767485616,76.05077360369023,1,12
60.53782056363144,78.1817726672042,4,1
49.173380378034864,77.02728493432,1,-2
48.58708761637115,85.21412559925301,-2,3
50.21906580298423,56.27706044725221,-3,10
55.202993308688576,79.94282053865481,2,11
48.70470241999672,60.96332264299156,0,6
51.561536729074305,70.73107494332066,4,9
56.685635694210134,81.99047056565712,-3,-4
50.164801734272245,62.377536205364834,0,2
50.04412395080391,69.88254680589688,0,-1
58.72264146271914,76.46535895244779,3,7
50.53852425557032,60.124473225522365,1,-7
43.381025747584204,74.66183675810225,-2,-6
65.72029148972163,77.41067428941415,1,13
41.993817953720054,66.28894058023798,-3,5
54.22155666948947,81.45006185749412,4,6
48.22818769256281,59.802915633229816,-1,-3
48.93461669028102,61.70914430399523,2,-6
44.91806673947016,75.78352888804665,0,1
56.619558542461306,46.48027198706018,1,16
48.31346610775063,66.56210457275847,1,4
48.64561575379511,58.38870207085682,2,-1
49.48823819890157,69.22383362448164,-3,-4
54.726429773317875,51.69726417100924,3,15
48.36085894560597,47.15834260838301,-2,-13
